State,Year,Quarter,Pincode,Transaction_count,Transaction_amount
Gujarat,2020,4,395003,1883053,4437573255.564674
Gujarat,2020,4,395006,906415,2189038301.3950315
Gujarat,2020,4,394210,873023,1552178295.1246743
Gujarat,2020,4,395010,806607,2069118073.3934765
Gujarat,2020,4,382350,767783,1609402841.7257638
Gujarat,2020,4,396191,719120,1259192375.812294
Gujarat,2020,4,382481,701479,1196545943.7051742
Gujarat,2020,4,390001,673078,1380721096.4707134
Gujarat,2020,4,382415,647735,1327210543.6322489
Gujarat,2021,1,380001,18692590,35260703527.42645
Gujarat,2021,1,395003,3574224,7507189908.415331
Gujarat,2021,1,390001,1309805,2380240591.7761126
Gujarat,2021,1,395006,963950,2502491532.126816
Gujarat,2021,1,394210,950097,1802808593.838027
Gujarat,2021,1,395010,878617,2401387485.5382814
Gujarat,2021,1,382350,815835,1752170004.0804417
Gujarat,2021,1,396191,790429,1448287577.9135673
Gujarat,2021,1,382481,775937,1349941435.8072865
Gujarat,2021,1,380058,734115,1153029837.9890175
Gujarat,2021,2,380001,24909165,44195604124.56421
Gujarat,2021,2,395003,4621785,9016187582.009258
Gujarat,2021,2,390001,1618101,2869957546.5403905
Gujarat,2021,2,394210,1062648,1935669455.4092746
Gujarat,2021,2,395006,1007064,2610546973.3214808
Gujarat,2021,2,396191,906437,1642806528.937462
Gujarat,2021,2,382350,873810,1967989705.1061916
Gujarat,2021,2,395010,863020,2239159842.8368225
Gujarat,2021,2,382481,820491,1464989667.8322325
Gujarat,2021,2,382415,766476,1605513889.561928
Gujarat,2021,3,380001,31818742,53859258361.39296
Gujarat,2021,3,395003,6110686,11411418002.110046
Gujarat,2021,3,390001,2114178,3543368722.384379
Gujarat,2021,3,394210,1473699,2595023023.418545
Gujarat,2021,3,395006,1425854,3478372396.661721
Gujarat,2021,3,395010,1328803,3408425378.6626863
Gujarat,2021,3,396191,1293900,2251720652.0150137
Gujarat,2021,3,382350,1186041,2576358355.0277
Gujarat,2021,3,382481,1110949,1908418888.2582488
Gujarat,2021,3,380058,1088931,1661421897.5552168
Gujarat,2021,4,380001,37718845,64984430216.761955
Gujarat,2021,4,395003,7475140,14043446799.48725
Gujarat,2021,4,390001,2507434,4187997719.199603
Gujarat,2021,4,394210,1954597,3498917760.7223473
Gujarat,2021,4,396191,1679940,2963843659.0427732
Gujarat,2021,4,395006,1621078,4073017934.990554
Gujarat,2021,4,395010,1581216,4182383437.7399592
Gujarat,2021,4,382350,1381825,3165595986.6160836
Gujarat,2021,4,380058,1315637,2022465114.1169388
Gujarat,2021,4,382481,1302331,2292362154.279738
Gujarat,2022,1,380001,43066167,73237978832.22348
Gujarat,2022,1,395003,8742989,16336269012.02546
Gujarat,2022,1,390001,2853620,4715530989.557235
Gujarat,2022,1,394210,2346308,4212046726.0476465
Gujarat,2022,1,395006,1980697,4894153433.470372
Gujarat,2022,1,396191,1959137,3483344352.0207405
Gujarat,2022,1,395010,1896179,5103638173.022648
Gujarat,2022,1,385535,1630473,3867046789.561491
Gujarat,2022,1,382350,1572296,3569714791.1866403
Gujarat,2022,1,385001,1532483,3286287009.2220364
Gujarat,2022,2,380001,52753664,84432798058.52104
Gujarat,2022,2,395003,10672645,18758395287.861027
Gujarat,2022,2,390001,3369020,5305843470.404314
Gujarat,2022,2,394210,2777449,4898335956.672746
Gujarat,2022,2,396191,2335854,3880649447.3451133
Gujarat,2022,2,395006,2324015,5379127575.200686
Gujarat,2022,2,395010,2256180,5670502737.641578
Gujarat,2022,2,385535,2022153,4444364110.485488
Gujarat,2022,2,385001,1838275,3754171188.3705053
Gujarat,2022,2,382350,1836488,4063455499.5444765
Gujarat,2022,3,380001,69641063,102800764086.34274
Gujarat,2022,3,395003,17475931,27657120519.506294
Gujarat,2022,3,390001,9500153,13357107455.6829
Gujarat,2022,3,396191,3727566,5404237251.695282
Gujarat,2022,3,394210,3018669,5000124611.505702
Gujarat,2022,3,360001,2911413,5022471536.518374
Gujarat,2022,3,392001,2835979,3884366869.986515
Gujarat,2022,3,395006,2503127,5423716764.026315
Gujarat,2022,3,395010,2433767,5701142499.951949
Gujarat,2022,3,385535,2366098,4957155043.116726
Gujarat,2022,4,380001,82141571,124501769828.67831
Gujarat,2022,4,395003,20372857,32306602076.931435
Gujarat,2022,4,390001,6233032,9405707962.878475
Gujarat,2022,4,392001,6146132,8699061457.427103
Gujarat,2022,4,396191,4488548,6401533326.23485
Gujarat,2022,4,360001,3551353,6259053744.202771
Gujarat,2022,4,394210,3449932,5509684302.628181
Gujarat,2022,4,395010,2565136,5999191728.470708
Gujarat,2022,4,385001,2508889,5036063890.269462
Gujarat,2022,4,385535,2475780,5333291153.161168
Gujarat,2023,1,394210,6021069,9260558233.0
Gujarat,2023,1,396191,4649859,6732841230.0
Gujarat,2023,1,395006,4627962,8978667923.0
Gujarat,2023,1,395010,4539136,10175461762.0
Gujarat,2023,1,385535,4040199,8209389680.0
Gujarat,2023,1,394230,3787219,4030652214.0
Gujarat,2023,1,380058,3670005,5077295953.0
Gujarat,2023,1,382330,3380692,5978643257.0
Gujarat,2023,1,382350,3377398,6886217540.0
Gujarat,2023,1,382481,3307707,5189215479.0
Gujarat,2023,2,394210,7013169,9925343391.0
Gujarat,2023,2,395006,5340720,9355184361.0
Gujarat,2023,2,396191,5336973,7366715762.0
Gujarat,2023,2,395010,5197027,10460696350.0
Gujarat,2023,2,385535,4671748,8883418214.0
Gujarat,2023,2,394230,4510161,4349390203.0
Gujarat,2023,2,380058,4307237,5659291139.0
Gujarat,2023,2,382330,3916034,6614469588.0
Gujarat,2023,2,382405,3816228,6183634339.0
Gujarat,2023,2,382350,3812459,7369405409.0
Gujarat,2023,3,394210,8051744,10548705641.0
Gujarat,2023,3,396191,6165512,7949168628.0
Gujarat,2023,3,395006,5922794,9737553078.0
Gujarat,2023,3,395010,5824479,11018605190.0
Gujarat,2023,3,385535,5477460,10473256441.0
Gujarat,2023,3,394230,5409386,4766286693.0
Gujarat,2023,3,380058,5067958,6441070099.0
Gujarat,2023,3,382330,4545005,7449067172.0
Gujarat,2023,3,382481,4509392,6618107630.0
Gujarat,2023,3,385001,4505721,7821082270.0
Gujarat,2023,4,394210,9486703,12352844218.0
Gujarat,2023,4,396191,7154205,9078588060.0
Gujarat,2023,4,394230,6566352,5610360796.0
Gujarat,2023,4,395010,6360990,12353178372.0
Gujarat,2023,4,385535,6318149,11753682392.0
Gujarat,2023,4,395006,6039577,9988151763.0
Gujarat,2023,4,380058,5434913,6867237254.0
Gujarat,2023,4,385001,5050875,8885211161.0
Gujarat,2023,4,382330,4917553,8163614158.0
Gujarat,2023,4,392130,4859174,4257891264.0
Gujarat,2024,1,394210,11041899,13837346973.0
Gujarat,2024,1,394230,8132556,6588554482.0
Gujarat,2024,1,396191,8124886,9921484656.0
Gujarat,2024,1,385535,7872958,14023202327.0
Gujarat,2024,1,395010,7396393,13937814198.0
Gujarat,2024,1,395006,7246841,11280821857.0
Gujarat,2024,1,392130,5922536,4939851354.0
Gujarat,2024,1,385001,5899989,10236309247.0
Gujarat,2024,1,380058,5894345,7359247875.0
Gujarat,2024,1,382405,5600923,8069203636.0
Gujarat,2024,2,394210,12273833,14056011797.0
Gujarat,2024,2,396191,9115512,10330487883.0
Gujarat,2024,2,385535,9080316,15021021996.0
Gujarat,2024,2,394230,9038020,6615303661.0
Gujarat,2024,2,395010,8208958,13719326764.0
Gujarat,2024,2,395006,7959241,11244754798.0
Gujarat,2024,2,392130,6829413,5268570707.0
Gujarat,2024,2,385001,6780372,10800083601.0
Gujarat,2024,2,380058,6713273,7724500206.0
Gujarat,2024,2,382405,6413035,8395234811.0
Haryana,2018,1,122006,328965,497159951.36888236
Haryana,2018,1,122001,181309,316977079.5953678
Haryana,2018,1,122051,125513,177386117.4944107
Haryana,2018,1,121004,100740,138495399.9352557
Haryana,2018,1,122002,99921,205984533.53854018
Haryana,2018,1,121008,97586,150995888.95033914
Haryana,2018,1,121003,96271,125957155.00619048
Haryana,2018,1,122004,89526,113585852.93917108
Haryana,2018,1,122016,85989,135881032.7456196
Haryana,2018,1,121001,68083,117861713.17230153
Haryana,2018,2,122006,371438,691480831.8004122
Haryana,2018,2,122001,262684,514731354.174217
Haryana,2018,2,122051,160606,266390779.8519504
Haryana,2018,2,122002,153438,339532002.2969342
Haryana,2018,2,121004,136727,220212475.75836295
Haryana,2018,2,121008,122917,224837881.84669778
Haryana,2018,2,121003,122508,201500615.63492683
Haryana,2018,2,122004,119955,185267179.18462908
Haryana,2018,2,122016,117838,214560096.63941285
Haryana,2018,2,124001,99005,226416189.28992113
Haryana,2018,3,122006,517657,857203811.0603806
Haryana,2018,3,122001,411984,749061449.0431736
Haryana,2018,3,122002,261912,483746044.5584421
Haryana,2018,3,122051,220903,379695985.8156146
Haryana,2018,3,121004,190648,317188533.3803125
Haryana,2018,3,121003,185305,292496276.8923502
Haryana,2018,3,122016,178090,298978870.02390015
Haryana,2018,3,121008,167114,274820322.7130353
Haryana,2018,3,121001,166380,269844404.78730685
Haryana,2018,3,122004,161872,259589993.34955308
Haryana,2018,4,122001,694431,1148743178.0424545
Haryana,2018,4,122006,668486,1394479164.459892
Haryana,2018,4,121001,455463,480043693.7631273
Haryana,2018,4,122002,452206,711326593.8976194
Haryana,2018,4,121004,399918,549162202.9242527
Haryana,2018,4,121003,386737,492239352.95115876
Haryana,2018,4,122051,352201,584037252.0297179
Haryana,2018,4,122016,312023,445338384.79740095
Haryana,2018,4,121005,269715,294522346.8924086
Haryana,2018,4,122004,267571,407569713.3937744
Haryana,2019,1,122001,1279353,1610690538.7799742
Haryana,2019,1,122006,880058,1428264665.9047258
Haryana,2019,1,122051,817073,794561733.7437794
Haryana,2019,1,122002,789141,1002099487.8837936
Haryana,2019,1,121003,769266,741073594.0128617
Haryana,2019,1,122016,744648,703042567.6273274
Haryana,2019,1,121004,720302,831357876.5792357
Haryana,2019,1,121001,708251,704068641.0203376
Haryana,2019,1,122004,662645,612469489.2877004
Haryana,2019,1,121005,553358,468262845.4221776
Haryana,2019,2,122001,1302753,1838034558.5348384
Haryana,2019,2,122006,940668,1554503850.6152406
Haryana,2019,2,122002,911727,1139371158.5132747
Haryana,2019,2,124001,877416,2246456121.5112395
Haryana,2019,2,121004,698826,976470113.4041274
Haryana,2019,2,121003,677850,828275878.5055162
Haryana,2019,2,132103,670081,1712719369.7588072
Haryana,2019,2,121001,667041,825738565.1967301
Haryana,2019,2,122016,640667,724809910.8113816
Haryana,2019,2,122051,564646,787573380.4633768
Haryana,2019,3,122001,1877930,2432566276.474442
Haryana,2019,3,122002,1399250,1573185482.5431833
Haryana,2019,3,122006,1207075,1953673221.266467
Haryana,2019,3,121004,977444,1275466113.3384454
Haryana,2019,3,121003,938636,1113320557.3091245
Haryana,2019,3,122016,885166,904423422.150563
Haryana,2019,3,124001,865290,2531866859.4559975
Haryana,2019,3,122003,863587,944248709.5547854
Haryana,2019,3,121001,847780,1067565490.8536928
Haryana,2019,3,122051,692403,925742530.7095766
Haryana,2019,4,122001,2314018,3045015311.5663037
Haryana,2019,4,122002,1769062,1943714721.813477
Haryana,2019,4,122006,1424982,2468846799.4622493
Haryana,2019,4,121004,1156537,1751147693.5036433
Haryana,2019,4,122016,1146861,1144189943.3180332
Haryana,2019,4,122003,1128922,1182540896.5590973
Haryana,2019,4,121003,1104524,1472893260.2857537
Haryana,2019,4,124001,1065817,3256517915.957159
Haryana,2019,4,121001,945366,1410963051.5909138
Haryana,2019,4,122051,916246,1174287255.9938185
Haryana,2020,1,122001,2518796,3354781267.9480944
Haryana,2020,1,122002,1915654,2090009620.3531978
Haryana,2020,1,122006,1598872,2914095032.706275
Haryana,2020,1,124001,1380556,4143138709.6008005
Haryana,2020,1,121004,1349793,2101900964.468028
Haryana,2020,1,122016,1268953,1255223100.2102506
Haryana,2020,1,121003,1226004,1698759221.6396737
Haryana,2020,1,122003,1219398,1314632822.859527
Haryana,2020,1,131001,1108960,3223842730.7914
Haryana,2020,1,132103,1090760,3197522433.722085
Haryana,2020,2,122001,1787578,2362256339.0022526
Haryana,2020,2,124001,1535139,4695159344.118012
Haryana,2020,2,121004,1431346,2078331203.7373283
Haryana,2020,2,122006,1319926,2300931577.314651
Haryana,2020,2,121003,1307232,1587793505.5677106
Haryana,2020,2,132103,1224161,3645484786.66008
Haryana,2020,2,121102,1063421,1815882007.778651
Haryana,2020,2,122002,1052364,1060760817.6803432
Haryana,2020,2,131001,1038150,2903593989.492062
Haryana,2020,2,121001,910818,1395961307.3787785
Haryana,2020,3,122001,2750040,3736046139.5409055
Haryana,2020,3,121004,2053928,3228620246.4514713
Haryana,2020,3,122006,1981736,3394885969.826559
Haryana,2020,3,121003,1700050,2309907147.949795
Haryana,2020,3,122051,1555592,1695575689.0567956
Haryana,2020,3,122002,1489017,1612712258.6504383
Haryana,2020,3,131001,1480219,3915627781.899307
Haryana,2020,3,121102,1415060,2449818178.4902806
Haryana,2020,3,121001,1384943,2303315107.9209466
Haryana,2020,3,121002,1337518,2400460565.4784913
Haryana,2020,4,122001,4178803,5577129263.803511
Haryana,2020,4,122006,2942150,4657968623.146901
Haryana,2020,4,121004,2927164,4900191241.973782
Haryana,2020,4,122002,2505152,2626648950.0504613
Haryana,2020,4,121003,2423115,3461817063.8688326
Haryana,2020,4,122051,2218449,2493078126.41251
Haryana,2020,4,121001,1991396,3435441720.027669
Haryana,2020,4,121102,1973371,3709174657.0512877
Haryana,2020,4,122004,1817807,2080395784.3369126
Haryana,2020,4,121002,1658861,2966290678.7202406
Haryana,2021,1,122001,4506450,5997258111.473646
Haryana,2021,1,122006,4132251,6151670724.079081
Haryana,2021,1,121004,3059147,5144005309.059652
Haryana,2021,1,122002,2906323,3010145443.6006365
Haryana,2021,1,121003,2477817,3588296954.9753823
Haryana,2021,1,131001,2348900,5452061577.840082
Haryana,2021,1,122051,2288699,2478450893.984387
Haryana,2021,1,121002,2134162,3877830476.041177
Haryana,2021,1,122004,2040904,2329110399.0921006
Haryana,2021,1,121001,2038073,3551904219.5367737
Haryana,2021,2,122006,4878161,7207055202.820196
Haryana,2021,2,122001,4510890,5990609149.360931
Haryana,2021,2,121004,3536549,5951646115.000153
Haryana,2021,2,131001,3226708,7142977788.24599
Haryana,2021,2,132103,2964087,6591490589.111272
Haryana,2021,2,121003,2729292,3870478646.555489
Haryana,2021,2,121002,2541633,4653748858.8404045
Haryana,2021,2,122002,2505416,2621052083.8195753
Haryana,2021,2,121102,2504049,4742370912.036514
Haryana,2021,2,122051,2397445,2354510241.669946
Haryana,2021,3,122006,7079111,10108307756.719585
Haryana,2021,3,122001,6524981,8208514096.35167
Haryana,2021,3,121004,4619156,7214596983.5858555
Haryana,2021,3,122002,4074015,4174634956.2762547
Haryana,2021,3,131001,3824548,7592853759.9011755
Haryana,2021,3,132103,3807660,7722135884.656666
Haryana,2021,3,121002,3597233,6542235321.477936
Haryana,2021,3,121003,3532991,4834797646.706048
Haryana,2021,3,122051,3316258,3173407234.1611395
Haryana,2021,3,122004,3271428,3239557328.444209
Haryana,2021,4,122006,8243097,12446013625.324087
Haryana,2021,4,122001,7654460,10006718311.566921
Haryana,2021,4,121004,5636431,9216385931.59724
Haryana,2021,4,122002,5095560,5436208624.384323
Haryana,2021,4,132103,4535161,9837178139.119781
Haryana,2021,4,131001,4476485,9400470033.415104
Haryana,2021,4,121002,4231254,8127531272.098031
Haryana,2021,4,121003,4230317,6034510670.847743
Haryana,2021,4,121102,3930826,7117844489.156973
Haryana,2021,4,122004,3857198,3979661447.5418015
Haryana,2022,1,122006,9497946,14052592432.141745
Haryana,2022,1,122001,8481038,11065424794.683146
Haryana,2022,1,121004,6413395,10327200068.107296
Haryana,2022,1,132103,5895774,11868051900.843742
Haryana,2022,1,122002,5481562,5941559633.393696
Haryana,2022,1,131001,4815373,9722356550.274738
Haryana,2022,1,121002,4722543,9322378335.1689
Haryana,2022,1,121003,4703756,6681893708.489748
Haryana,2022,1,122004,4470641,4593483267.675021
Haryana,2022,1,121102,4397860,7851533169.698815
Haryana,2022,2,122006,11491350,16033485783.78646
Haryana,2022,2,122001,10746148,13340124680.33358
Haryana,2022,2,121004,7541491,11635177821.64284
Haryana,2022,2,122002,7526684,7647480688.930363
Haryana,2022,2,132103,6745204,12816736357.27605
Haryana,2022,2,131001,6009247,11460764747.702406
Haryana,2022,2,121002,5591996,10542237339.944075
Haryana,2022,2,121003,5492258,7581776677.968283
Haryana,2022,2,122004,5362365,5206030457.728907
Haryana,2022,2,124001,5115219,10455337928.87967
Haryana,2022,3,122006,14938659,21582716225.76088
Haryana,2022,3,122001,11374422,13541621759.887472
Haryana,2022,3,132103,9376357,16261252851.959072
Haryana,2022,3,131001,9041722,15566507436.869112
Haryana,2022,3,122002,8007122,8028492850.374751
Haryana,2022,3,121004,7911550,11525725718.216959
Haryana,2022,3,125001,7377226,12776861548.480118
Haryana,2022,3,121102,6254963,10107177216.957026
Haryana,2022,3,124001,6112872,11221511162.747232
Haryana,2022,3,121002,5709734,9104449464.479698
Haryana,2022,4,122006,15996511,23272769045.48967
Haryana,2022,4,122001,12025123,14478193028.737059
Haryana,2022,4,124001,11388444,20420082342.96588
Haryana,2022,4,131001,10902442,19735294351.817028
Haryana,2022,4,125001,9588910,17247896358.51129
Haryana,2022,4,122002,8447312,8583794406.001563
Haryana,2022,4,132001,8437665,15318137190.304121
Haryana,2022,4,121004,8395551,12517719769.30899
Haryana,2022,4,121102,8058491,13028821224.016903
Haryana,2022,4,132103,7470318,14211929063.205795
Haryana,2023,1,122001,20615058,23793998024.0
Haryana,2023,1,121004,14647199,20883144494.0
Haryana,2023,1,122002,14547437,14211729043.0
Haryana,2023,1,121003,10430985,13270331224.0
Haryana,2023,1,122004,10061978,9311440879.0
Haryana,2023,1,121102,9602941,15454915902.0
Haryana,2023,1,122003,9476905,9657026183.0
Haryana,2023,1,122006,9138417,12326532331.0
Haryana,2023,1,121001,8547847,13588864346.0
Haryana,2023,1,122051,8256021,7339800099.0
Haryana,2023,2,122001,24907002,26812160057.0
Haryana,2023,2,122002,17622968,16160206563.0
Haryana,2023,2,121004,17449013,22905929430.0
Haryana,2023,2,121003,12219099,14350392287.0
Haryana,2023,2,122004,12094043,10297238616.0
Haryana,2023,2,122003,11510953,10940336410.0
Haryana,2023,2,121102,11462412,16971067322.0
Haryana,2023,2,122006,11101618,13745157503.0
Haryana,2023,2,121001,9874516,14489429407.0
Haryana,2023,2,122051,9700977,7944420455.0
Haryana,2023,3,122001,28508989,29190465429.0
Haryana,2023,3,122002,19829167,17426673153.0
Haryana,2023,3,121004,18508407,23410376352.0
Haryana,2023,3,122004,13608924,10992212562.0
Haryana,2023,3,121003,13182533,14922143803.0
Haryana,2023,3,122003,12973062,11856744194.0
Haryana,2023,3,122006,12668344,14728912706.0
Haryana,2023,3,121102,12021115,16794308468.0
Haryana,2023,3,121001,10589101,14930210122.0
Haryana,2023,3,123401,10391602,15283009006.0
Haryana,2023,4,122001,29905222,31256833203.0
Haryana,2023,4,121004,21755370,27462192208.0
Haryana,2023,4,122002,19883910,18183800555.0
Haryana,2023,4,121003,15268677,17163006898.0
Haryana,2023,4,122004,14829891,12269249874.0
Haryana,2023,4,121102,14254050,20253319612.0
Haryana,2023,4,122006,13936726,16609571629.0
Haryana,2023,4,122003,13049307,12368345191.0
Haryana,2023,4,121001,12198582,17085101117.0
Haryana,2023,4,123401,11269793,17615141890.0
Haryana,2024,1,122001,32267452,32908163935.0
Haryana,2024,1,121004,25247748,30015289395.0
Haryana,2024,1,122002,20936127,18684401418.0
